desired_velocity,relaxation_time,radius,private_zone_radius,repulsion_coefficient,falloff_length,body_force_constant,friction_coefficient,random_force,waypoint_update_distance,waypoint_update_interval,collision_avoidance,agent_count,evacuation_time
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,22.144138
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,21.568111
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,21.552111
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,21.248096
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,27.136371999999998
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,28.496434999999998
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.016226
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,28.096415999999998
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,23.04018
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,23.552204
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,22.560157999999998
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.048227
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,21.472107
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.496342
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,27.344381
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,23.616207
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.032320000000002
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.176327
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,27.584393
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,22.320147
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.592253
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,21.024085999999997
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,22.544157000000002
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,28.416431
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,21.792122
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.52825
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,25.888313
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,22.352148
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,23.952223
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.848358
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,22.416151
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.976364
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,26.592346000000003
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,25.792309
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,23.600206
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.336241
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,24.09623
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,20.68807
1.5,0.15,0.225,0.32,5.0,0.4,20.202021,400.0,0.1,0.5,1.0,0.25,60.0,28.896454
